Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jared Cook,TE,16,TEN,JAX,8,8,100,169,1,55,21,21,0,0,0,0,0,33.90,2011
2,Brandon Pettigrew,TE,16,DET,LAC,10,9,90,80,1,16,8,9,0,0,0,0,0,23.00,2011
3,Jermaine Gresham,TE,16,CIN,ARI,7,5,71,56,1,12,8,11,0,0,0,0,0,16.60,2011
4,Dustin Keller,TE,16,NYJ,NYG,18,8,44,77,0,15,4,10,0,0,0,0,0,15.70,2011
5,Rob Gronkowski,TE,16,NE,MIA,9,7,78,78,0,22,9,11,0,0,0,0,0,14.80,2011
6,Evan Moore,TE,16,CLE,BAL,7,5,71,35,1,11,5,7,0,0,0,0,0,14.50,2011
7,Jimmy Graham,TE,16,NO,ATL,9,4,44,42,1,17,5,11,0,0,0,0,0,14.20,2011
8,Brent Celek,TE,16,PHI,DAL,5,2,40,52,1,39,10,26,0,0,0,0,0,13.20,2011
9,Kellen Winslow,TE,16,TB,CAR,7,6,86,63,0,22,9,11,0,0,0,1,1,11.30,2011
10,Kellen Davis,TE,16,CHI,GB,3,3,100,21,1,11,7,7,0,0,0,0,0,11.10,2011
11,Jermichael Finley,TE,16,GB,CHI,6,3,50,20,1,11,3,7,0,0,0,0,0,11.00,2011
12,Kyle Rudolph,TE,16,MIN,WAS,2,2,100,23,1,17,12,12,0,0,0,0,0,10.30,2011
13,Daniel Fells,TE,16,DEN,BUF,2,2,100,22,1,17,11,11,0,0,0,0,0,10.20,2011
14,Ed Dickson,TE,16,BAL,CLE,5,2,40,14,1,9,3,7,0,0,0,0,0,9.40,2011
15,Jeremy Shockey,TE,16,CAR,TB,2,2,100,14,1,8,7,7,0,0,0,0,0,9.40,2011
16,Vernon Davis,TE,16,SF,SEA,8,4,50,54,0,17,7,14,0,0,0,0,0,9.40,2011
17,Tony Gonzalez,TE,16,ATL,NO,9,5,56,41,0,9,5,8,0,0,0,0,0,9.10,2011
18,Antonio Gates,TE,16,LAC,DET,6,4,67,40,0,16,7,10,0,0,0,0,0,8.00,2011
19,Joel Dreessen,TE,16,HOU,IND,4,4,100,38,0,16,10,10,0,0,0,0,0,7.80,2011
20,Tony Scheffler,TE,16,DET,LAC,4,3,75,47,0,26,12,16,0,0,0,0,0,7.70,2011
21,Aaron Hernandez,TE,16,NE,MIA,6,4,67,36,0,15,6,9,1,1,0,0,0,7.70,2011
22,Josh Baker,TE,16,NYJ,NYG,1,1,100,5,1,5,5,5,0,0,0,0,0,7.50,2011
23,Jeff King,TE,16,ARI,CIN,1,1,100,2,1,2,2,2,0,0,0,0,0,7.20,2011
24,Charles Clay,TE,16,MIA,NE,3,1,33,1,1,1,0,1,0,0,0,0,0,7.10,2011
25,Dante Rosario,TE,16,DEN,BUF,2,2,100,46,0,32,23,23,0,0,0,0,0,6.60,2011
26,Jason Witten,TE,16,DAL,PHI,7,4,57,24,0,10,3,6,0,0,0,0,0,6.40,2011
27,Martellus Bennett,TE,16,DAL,PHI,6,3,50,28,0,14,5,9,0,0,0,0,0,5.80,2011
28,Colin Cloherty,TE,16,JAX,TEN,4,2,50,33,0,21,8,17,0,0,0,0,0,5.30,2011
29,Todd Heap,TE,16,ARI,CIN,5,2,40,29,0,20,6,15,0,0,0,0,0,4.90,2011
30,Luke Stocker,TE,16,TB,CAR,3,3,100,14,0,9,5,5,0,0,0,0,0,4.40,2011
31,Michael Palmer,TE,16,ATL,NO,2,2,100,19,0,10,10,10,0,0,0,0,0,3.90,2011
32,Randy McMichael,TE,16,LAC,DET,3,2,67,18,0,9,6,9,0,0,0,0,0,3.80,2011
33,Lance Kendricks,TE,16,LAR,PIT,3,2,67,13,0,7,4,7,0,0,0,0,0,3.30,2011
34,Deon Butler,TE,16,SEA,SF,2,2,100,13,0,7,7,7,0,0,0,0,0,3.30,2011
35,Zach Potter,TE,16,JAX,TEN,2,1,50,22,0,22,11,22,0,0,0,0,0,3.20,2011
36,Kevin Brock,TE,16,BUF,DEN,1,1,100,21,0,21,21,21,0,0,0,0,0,3.10,2011
37,Heath Miller,TE,16,PIT,LAR,2,1,50,18,0,18,9,18,0,0,0,0,0,2.80,2011
38,Brody Eldridge,TE,16,IND,HOU,2,2,100,8,0,5,4,4,0,0,0,0,0,2.80,2011
39,Craig Stevens,TE,16,TEN,JAX,2,1,50,17,0,17,9,17,0,0,0,0,0,2.70,2011
40,Leonard Pope,TE,16,KC,OAK,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2011
41,Marcedes Lewis,TE,16,JAX,TEN,3,1,33,12,0,12,4,12,0,0,0,0,0,2.20,2011
42,Rob Housler,TE,16,ARI,CIN,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10,2011
43,Jacob Tamme,TE,16,IND,HOU,2,1,50,10,0,10,5,10,0,0,0,0,0,2.00,2011
44,Virgil Green,TE,16,DEN,BUF,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2011
45,Clay Harbor,TE,16,PHI,DAL,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2011
46,Zach Miller,TE,16,SEA,SF,3,1,33,9,0,9,3,9,0,0,0,0,0,1.90,2011
47,Tom Crabtree,TE,16,GB,CHI,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2011
48,Mike Caussin,TE,16,BUF,DEN,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2011
49,Anthony Becht,TE,16,KC,OAK,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2011
50,Logan Paulsen,TE,16,WAS,MIN,2,1,50,5,0,5,3,5,0,0,0,0,0,1.50,2011
