Rank,Player,Position,Week,Team,Opponent,TFL,Sacks,QBHits,Interceptions,FumRec,Safeties,DefTD,ReturnTD,PtsAllowed,Points,Year
1,Buffalo Bills,DST,16,BUF,DEN,3,3,5,4,0,0,2,1,14,30.00,2011
2,Detroit Lions,DST,16,DET,LAC,1,1,5,2,0,0,1,0,10,15.00,2011
3,New York Giants,DST,16,NYG,NYJ,7,5,6,2,1,1,0,0,14,14.00,2011
4,Pittsburgh Steelers,DST,16,PIT,LAR,8,3,4,0,0,0,0,0,0,13.00,2011
5,Carolina Panthers,DST,16,CAR,TB,5,3,6,1,3,0,0,0,16,12.00,2011
6,Cincinnati Bengals,DST,16,CIN,ARI,7,5,10,3,0,0,0,0,16,12.00,2011
7,Oakland Raiders,DST,16,OAK,KC,0,0,4,2,0,0,0,0,13,12.00,2011
8,Cleveland Browns,DST,16,CLE,BAL,3,1,2,1,0,0,0,1,20,10.00,2011
9,New England Patriots,DST,16,NE,MIA,6,5,8,1,1,0,0,0,24,9.00,2011
10,New Orleans Saints,DST,16,NO,ATL,1,0,7,0,1,0,1,0,16,9.00,2011
11,Indianapolis Colts,DST,16,IND,HOU,8,4,3,0,1,0,0,0,16,7.00,2011
12,Jacksonville Jaguars,DST,16,JAX,TEN,2,1,3,2,1,0,0,0,23,7.00,2011
13,Minnesota Vikings,DST,16,MIN,WAS,2,3,4,1,1,0,0,0,26,7.00,2011
14,Philadelphia Eagles,DST,16,PHI,DAL,8,3,11,0,0,0,0,0,7,7.00,2011
15,Arizona Cardinals,DST,16,ARI,CIN,3,2,6,0,2,0,0,0,23,6.00,2011
16,Houston Texans,DST,16,HOU,IND,5,3,6,0,1,0,0,0,19,6.00,2011
17,San Francisco 49ers,DST,16,SF,SEA,3,3,8,0,1,0,0,0,17,6.00,2011
18,Baltimore Ravens,DST,16,BAL,CLE,4,2,3,1,0,0,0,0,14,5.00,2011
19,Kansas City Chiefs,DST,16,KC,OAK,1,0,3,2,0,0,0,0,16,5.00,2011
20,Seattle Seahawks,DST,16,SEA,SF,4,2,5,0,0,0,0,0,19,5.00,2011
21,Green Bay Packers,DST,16,GB,CHI,4,0,2,2,0,0,0,0,21,4.00,2011
22,Miami Dolphins,DST,16,MIA,NE,4,4,8,0,0,0,0,0,27,4.00,2011
23,New York Jets,DST,16,NYJ,NYG,7,2,3,1,0,0,0,0,29,4.00,2011
24,Tennessee Titans,DST,16,TEN,JAX,5,1,4,1,0,0,0,0,17,4.00,2011
25,Dallas Cowboys,DST,16,DAL,PHI,7,2,7,0,0,0,0,0,20,3.00,2011
26,Los Angeles Chargers,DST,16,LAC,DET,6,3,3,0,0,0,0,0,38,2.00,2011
27,Los Angeles Rams,DST,16,LAR,PIT,2,0,1,1,0,0,0,0,27,2.00,2011
28,Atlanta Falcons,DST,16,ATL,NO,2,1,2,2,0,0,0,0,45,1.00,2011
29,Washington Redskins,DST,16,WAS,MIN,3,2,3,0,0,0,0,0,33,1.00,2011
30,Denver Broncos,DST,16,DEN,BUF,6,1,2,0,0,0,0,0,40,0.00,2011
31,Chicago Bears,DST,16,CHI,GB,2,1,2,0,0,0,0,0,35,-3.00,2011
32,Tampa Bay Buccaneers,DST,16,TB,CAR,2,1,1,0,0,0,0,0,48,-3.00,2011
