,Player,Position,Team,Opponent,Points,PlayerID
48,Marquise Goodwin,WR,BUF,KC,14.4,00-0030068
49,Mike Wallace,WR,MIA,CIN,14.2,00-0026901
50,Dwayne Bowe,WR,KC,BUF,13.7,00-0025410
51,Brandon LaFell,WR,CAR,ATL,13.4,00-0027681
52,Robert Meachem,WR,NO,NYJ,13.3,00-0025414
53,Denarius Moore,WR,OAK,PHI,13.2,00-0028086
54,Lance Moore,WR,NO,NYJ,13.0,00-0023310
55,Torrey Smith,WR,BAL,CLE,12.8,00-0027996
56,Cole Beasley,WR,DAL,MIN,12.8,00-0029000
57,Dez Bryant,WR,DAL,MIN,12.4,00-0027902
58,Mohamed Sanu,WR,CIN,MIA,12.2,00-0029632
59,Greg Jennings,WR,MIN,DAL,11.6,00-0024267
60,Jermaine Kearse,WR,SEA,TB,11.3,00-0029159
61,Harry Douglas,WR,ATL,CAR,11.2,00-0026224
62,Tiquan Underwood,WR,TB,SEA,10.9,00-0027156
63,Jordy Nelson,WR,GB,CHI,10.7,00-0026176
64,Marvin Jones,WR,CIN,MIA,10.6,00-0029293
65,Leonard Hankerson,WR,WAS,LAC,10.5,00-0028017
66,Kendall Wright,WR,TEN,LAR,9.9,00-0029708
67,Steve Johnson,WR,BUF,KC,9.6,00-0026364
68,Chris Givens,WR,LA,TEN,9.5,
69,Dwayne Harris,WR,DAL,MIN,9.3,00-0028114
70,Steve Smith,WR,CAR,ATL,9.2,
71,DeAndre Hopkins,WR,HOU,IND,8.4,00-0030564
72,Josh Gordon,WR,CLE,BAL,8.4,00-0029664
73,Robert Woods,WR,BUF,KC,8.4,00-0030431
74,Greg Salas,WR,NYJ,NO,7.7,00-0028050
75,Brian Hartline,WR,MIA,CIN,6.9,00-0027077
76,Jacoby Jones,WR,BAL,CLE,6.7,00-0025460
77,Jason Witten,TE,DAL,MIN,27.2,00-0022127
78,Tony Gonzalez,TE,ATL,CAR,20.1,00-0006101
79,Greg Olsen,TE,CAR,ATL,16.6,00-0025418
80,Tim Wright,TE,TB,SEA,15.8,
81,Zach Ertz,TE,PHI,OAK,15.2,00-0030061
82,Jared Cook,TE,LA,TEN,12.6,00-0027061
83,Brent Celek,TE,PHI,OAK,11.7,00-0025549
84,Kyle Rudolph,TE,MIN,DAL,11.5,00-0027981
85,Coby Fleener,TE,IND,HOU,11.4,00-0029697
86,Antonio Gates,TE,LAC,WAS,11.3,00-0021547
87,Jordan Reed,TE,WAS,LAC,9.5,00-0030472
88,Garrett Graham,TE,HOU,IND,8.6,00-0027718
89,Andrew Quarless,TE,GB,CHI,8.4,00-0027753
90,Heath Miller,TE,PIT,NE,8.3,00-0023465
91,Zach Miller,TE,SEA,TB,7.9,00-0027125
92,Mychal Rivera,TE,OAK,PHI,7.6,00-0030514
93,Martellus Bennett,TE,CHI,GB,7.6,00-0026201
94,Gary Barnidge,TE,CLE,BAL,7.4,00-0026281
95,Tom Crabtree,TE,TB,SEA,7.2,00-0026878
96,Zach Sudfeld,TE,NYJ,NO,6.6,00-0029999
97,Charles Clay,TE,MIA,CIN,6.5,00-0028112
98,Jermaine Gresham,TE,CIN,MIA,6.3,00-0027873
99,John Carlson,TE,MIN,DAL,6.3,00-0026178
100,Scott Chandler,TE,BUF,KC,5.6,00-0025516
101,Tyler Eifert,TE,CIN,MIA,4.4,00-0030549
102,Lance Kendricks,TE,LA,TEN,4.3,00-0027985
103,Logan Paulsen,TE,WAS,LAC,3.9,00-0027215
104,Delanie Walker,TE,TEN,LAR,3.3,00-0024389
105,James Hanna,TE,DAL,MIN,3.1,00-0029634
106,Anthony Fasano,TE,KC,BUF,3.0,00-0024268
107,Michael Hoomanawanui,TE,NE,PIT,2.7,00-0027732
108,Dallas Clark,TE,BAL,CLE,2.4,00-0022165
109,Michael Egnew,TE,MIA,CIN,2.3,00-0029694
110,Ladarius Green,TE,LAC,WAS,2.0,00-0029275
111,Niles Paul,TE,WAS,LAC,1.6,00-0028093
112,Jordan Cameron,TE,CLE,BAL,1.4,00-0028040
113,Ed Dickson,TE,BAL,CLE,1.3,00-0027675
114,MarQueis Gray,TE,CLE,BAL,0.1,00-0029878
115,Michael Palmer,TE,PIT,NE,0.0,00-0027202
116,Brandon Bostick,TE,GB,CHI,0.0,00-0029601
117,Gavin Escobar,TE,DAL,MIN,0.0,00-0030544
118,Ben Hartsock,TE,CAR,ATL,0.0,00-0022847
119,Ryan Griffin,TE,HOU,IND,0.0,00-0030108
120,Ryan Taylor,TE,GB,CHI,0.0,
121,Mike McNeill,TE,LA,TEN,0.0,00-0028651
122,Nick Kasa,TE,OAK,PHI,0.0,00-0030512
123,Lee Smith,TE,BUF,KC,0.0,00-0028097
124,Chris Gragg,TE,BUF,KC,0.0,00-0030049
125,Rashad Jennings,RB,OAK,PHI,33.6,00-0027155
126,Matt Forte,RB,CHI,GB,31.9,00-0026184
127,Adrian Peterson,RB,MIN,DAL,29.7,00-0025394
128,Stevan Ridley,RB,NE,PIT,29.4,00-0028011
129,Giovani Bernard,RB,CIN,MIA,26.4,00-0030456
130,Mike James,RB,TB,SEA,25.68,00-0030391
131,Eddie Lacy,RB,GB,CHI,24.0,00-0030485
132,Chris Ivory,RB,NYJ,NO,22.9,00-0027531
133,Alfred Morris,RB,WAS,LAC,21.1,00-0029141
134,Marshawn Lynch,RB,SEA,TB,21.1,00-0025399
135,CJ Spiller,RB,BUF,KC,20.5,
136,Darrel Young,FB,WAS,LAC,19.2,00-0026852
137,Lamar Miller,RB,MIA,CIN,18.9,00-0029615
138,Danny Woodhead,RB,LAC,WAS,18.8,00-0026019
139,LeSean McCoy,RB,PHI,OAK,18.0,00-0027029
140,Le'Veon Bell,RB,PIT,NE,17.9,00-0030496
141,Pierre Thomas,RB,NO,NYJ,16.0,00-0024813
142,Jamaal Charles,RB,KC,BUF,15.6,00-0026213
143,Shonn Greene,RB,TEN,LAR,13.6,00-0026899
144,Mike Tolbert,FB,CAR,ATL,12.7,00-0026069
145,DeMarco Murray,RB,DAL,MIN,11.0,00-0028009
146,Fred Jackson,RB,BUF,KC,10.9,00-0024204
147,Brian Leonard,RB,TB,SEA,10.8,00-0025439
148,LeGarrette Blount,RB,NE,PIT,10.7,00-0027325
149,Steven Jackson,RB,ATL,CAR,10.6,00-0022736
150,James Starks,RB,GB,CHI,10.0,00-0027791
151,Jonathan Stewart,RB,CAR,ATL,9.5,00-0026153
152,Jacquizz Rodgers,RB,ATL,CAR,9.4,00-0028083
153,Ben Tate,RB,HOU,IND,8.9,00-0027890
154,Chris Ogbonnaya,RB,CLE,BAL,8.9,00-0027140
155,DeAngelo Williams,RB,CAR,ATL,7.4,00-0024242
156,Trent Richardson,RB,IND,HOU,7.3,00-0029675
157,BenJarvus Green-Ellis,RB,CIN,MIA,7.2,00-0025860
158,Bryce Brown,RB,PHI,OAK,7.0,00-0029429
159,Ray Rice,RB,BAL,CLE,6.8,00-0026195
160,Jonathan Dwyer,RB,PIT,NE,6.3,00-0027786
161,Jeremy Stewart,RB,OAK,PHI,6.2,00-0029441
162,Fozzy Whittaker,RB,CLE,BAL,5.4,00-0029731
163,Daniel Thomas,RB,MIA,CIN,5.2,00-0028000
164,Michael Bush,RB,CHI,GB,5.0,00-0025487
165,Donald Brown,RB,IND,HOU,4.9,00-0027003
166,Erik Lorig,FB,TB,SEA,4.4,00-0027844
167,Marcel Reece,FB,OAK,PHI,4.2,00-0026393
168,Lance Dunbar,RB,DAL,MIN,4.1,00-0029004
169,Roy Helu,RB,WAS,LAC,3.9,00-0028043
170,Robert Turbin,RB,SEA,TB,3.7,00-0029273
171,Brandon Bolden,RB,NE,PIT,3.6,00-0029239
172,Dennis Johnson,RB,HOU,IND,3.6,00-0030236
173,Graham Gano,K,CAR,ATL,0.0,00-0026858
174,Ryan Succop,K,KC,BUF,0.0,00-0026968
175,Garrett Hartley,K,NO,NYJ,0.0,00-0025824
176,Sebastian Janikowski,K,OAK,PHI,0.0,00-0019646
177,Mike Nugent,K,CIN,MIA,0.0,00-0023482
178,Dan Bailey,K,DAL,MIN,0.0,00-0028660
179,Steven Hauschka,K,SEA,TB,0.0,
180,Robbie Gould,K,CHI,GB,0.0,00-0023252
181,Mason Crosby,K,GB,CHI,0.0,00-0025580
182,Caleb Sturgis,K,MIA,CIN,0.0,00-0030390
183,Adam Vinatieri,K,IND,HOU,0.0,00-0016919
184,Shaun Suisham,K,PIT,NE,0.0,00-0023001
185,Dan Carpenter,K,BUF,KC,0.0,00-0026003
186,Alex Henery,K,PHI,OAK,0.0,00-0028058
187,Rian Lindell,K,TB,SEA,0.0,00-0019310
188,Justin Tucker,K,BAL,CLE,0.0,00-0029597
189,Randy Bullock,K,HOU,IND,0.0,00-0029421
190,Kai Forbath,K,WAS,LAC,0.0,00-0028787
191,Billy Cundiff,K,CLE,BAL,0.0,00-0020972
192,Nick Novak,K,LAC,WAS,0.0,00-0023096
193,Blair Walsh,K,MIN,DAL,0.0,00-0029576
194,Rob Bironas,K,TEN,LAR,0.0,00-0020962
195,Matt Bryant,K,ATL,CAR,0.0,00-0020578
196,Greg Zuerlein,K,LA,TEN,0.0,00-0029621
197,Thomas Howard,K,ATL,CAR,0.0,00-0024253
198,Carolina Panthers,DST,CAR,ATL,21.0,
199,Dallas Cowboys,DST,DAL,MIN,12.0,
200,Los Angeles Chargers,DST,LAC,WAS,11.0,
201,Cleveland Browns,DST,CLE,BAL,10.0,
202,New England Patriots,DST,NE,PIT,10.0,
203,Chicago Bears,DST,CHI,GB,8.0,
204,Philadelphia Eagles,DST,PHI,OAK,8.0,
205,New York Jets,DST,NYJ,NO,7.0,
206,Los Angeles Rams,DST,LA,TEN,7.0,
207,Washington Redskins,DST,WAS,LAC,6.0,
208,Buffalo Bills,DST,BUF,KC,6.0,
209,Tampa Bay Buccaneers,DST,TB,SEA,6.0,
210,Tennessee Titans,DST,TEN,LAR,6.0,
211,Cincinnati Bengals,DST,CIN,MIA,6.0,
212,Houston Texans,DST,HOU,IND,6.0,
213,Minnesota Vikings,DST,MIN,DAL,5.0,
214,Atlanta Falcons,DST,ATL,CAR,4.0,
215,Baltimore Ravens,DST,BAL,CLE,4.0,
216,Seattle Seahawks,DST,SEA,TB,3.0,
217,Green Bay Packers,DST,GB,CHI,3.0,
218,New Orleans Saints,DST,NO,NYJ,2.0,
219,Pittsburgh Steelers,DST,PIT,NE,1.0,
220,Indianapolis Colts,DST,IND,HOU,1.0,
221,Oakland Raiders,DST,OAK,PHI,-3.0,
