Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Drew Brees,QB,10,NO,DAL,34,41,83,392,10,4,0,139,0,0,0,0,34.68,2013
2,Peyton Manning,QB,10,DEN,LAC,25,36,69,330,9,4,0,135,2,-1,-1,0,31.10,2013
3,Robert Griffin III,QB,10,WAS,MIN,24,37,65,281,8,3,0,115,7,44,6,0,27.64,2013
4,Ryan Fitzpatrick,QB,10,TEN,JAX,22,33,67,264,8,2,0,111,3,13,4,1,24.86,2013
5,Nick Foles,QB,10,PHI,GB,12,18,67,228,13,3,0,149,8,38,5,0,23.92,2013
6,Russell Wilson,QB,10,SEA,ATL,19,26,73,287,11,2,0,135,3,20,7,0,21.48,2013
7,Andrew Luck,QB,10,IND,LAR,29,47,62,353,8,1,3,65,4,17,4,0,20.82,2013
8,Case Keenum,QB,10,HOU,ARI,22,43,51,201,5,3,0,87,2,13,7,0,20.34,2013
9,Matthew Stafford,QB,10,DET,CHI,18,35,51,219,6,3,1,88,2,-1,-1,0,19.66,2013
10,Andy Dalton,QB,10,CIN,BAL,24,51,47,274,5,2,3,52,6,22,4,0,18.16,2013
11,Kellen Clemens,QB,10,LAR,IND,9,16,56,247,15,2,0,141,3,2,1,0,17.08,2013
12,Ryan Tannehill,QB,10,MIA,TB,27,42,64,229,6,2,1,84,1,2,2,0,16.36,2013
13,Carson Palmer,QB,10,ARI,HOU,20,32,63,241,8,2,1,93,2,-2,-1,0,15.44,2013
14,Christian Ponder,QB,10,MIN,WAS,17,21,81,174,8,2,1,113,2,13,7,0,15.26,2013
15,Scott Tolzien,QB,10,GB,PHI,24,39,62,280,7,1,2,70,1,19,19,0,15.10,2013
16,Philip Rivers,QB,10,LAC,DEN,19,29,66,218,8,1,0,100,5,7,1,0,13.42,2013
17,Jay Cutler,QB,10,CHI,DET,21,40,53,250,6,1,1,70,0,0,0,0,13.00,2013
18,Matt Ryan,QB,10,ATL,SEA,23,36,64,172,5,1,0,84,3,15,5,0,12.38,2013
19,Ben Roethlisberger,QB,10,PIT,BUF,18,30,60,204,7,1,1,78,0,0,0,0,11.16,2013
20,Joe Flacco,QB,10,BAL,CIN,20,36,56,140,4,2,2,60,1,4,4,0,11.00,2013
21,EJ Manuel,QB,10,BUF,PIT,22,39,56,155,4,1,1,64,2,17,9,0,10.90,2013
22,Tony Romo,QB,10,DAL,NO,10,24,42,128,5,1,0,73,0,0,0,0,9.12,2013
23,Eli Manning,QB,10,NYG,OAK,12,22,55,140,6,1,1,70,3,-3,-1,0,8.30,2013
24,Mike Glennon,QB,10,TB,MIA,11,21,52,139,7,1,1,69,4,-3,-1,0,8.26,2013
25,Cam Newton,QB,10,CAR,SF,16,32,50,169,5,0,1,53,8,15,2,0,7.26,2013
26,Josh McCown,QB,10,CHI,DET,6,9,67,62,7,1,0,123,0,0,0,0,6.48,2013
27,Chad Henne,QB,10,JAX,TEN,14,23,61,180,8,0,2,49,2,-1,-1,0,5.10,2013
28,Colin Kaepernick,QB,10,SF,CAR,11,22,50,91,4,0,1,42,4,16,4,0,4.24,2013
29,Tyrod Taylor,QB,10,BAL,CIN,0,0,0,0,0,0,0,0,1,18,18,0,1.80,2013
30,Matt Cassel,QB,10,MIN,WAS,4,6,67,47,8,0,0,90,1,-1,-1,0,1.78,2013
31,Matt Hasselbeck,QB,10,IND,LAR,2,5,40,68,14,0,1,48,1,-1,-1,0,1.62,2013
32,Seneca Wallace,QB,10,GB,PHI,5,5,100,25,5,0,0,88,0,0,0,0,1.00,2013
33,Jake Locker,QB,10,TEN,JAX,4,9,44,24,3,0,1,12,3,18,6,0,0.76,2013
34,Joe Webb,QB,10,MIN,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2013
35,Luke McCown,QB,10,NO,DAL,0,0,0,0,0,0,0,0,2,-2,-1,0,-0.20,2013
