Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Arian Foster,RB,10,HOU,TB,17,84,5,1,4,4,102,1,0,0,37.60,2011
2,Michael Bush,RB,10,OAK,LAC,30,157,5,1,4,3,85,0,0,0,36.20,2011
3,DeMarco Murray,RB,10,DAL,BUF,20,135,7,1,7,6,36,0,1,0,32.10,2011
4,Marshawn Lynch,RB,10,SEA,BAL,32,109,3,1,7,5,58,0,0,0,30.70,2011
5,Chris Johnson,RB,10,TEN,CAR,27,130,5,1,7,4,44,0,0,0,30.40,2011
6,Maurice Jones-Drew,RB,10,JAX,IND,25,114,5,1,3,3,23,0,0,0,25.70,2011
7,Reggie Bush,RB,10,MIA,WAS,14,47,3,2,5,4,4,0,0,0,21.10,2011
8,Ray Rice,RB,10,BAL,SEA,5,27,5,0,10,8,54,0,0,0,20.14,2011
9,Steven Jackson,RB,10,LAR,CLE,27,128,5,0,3,3,23,0,1,1,20.10,2011
10,Rashard Mendenhall,RB,10,PIT,CIN,16,44,3,2,3,1,26,0,0,0,20.00,2011
11,LeSean McCoy,RB,10,PHI,ARI,14,81,6,1,5,3,12,0,0,0,18.30,2011
12,Fred Jackson,RB,10,BUF,DAL,13,114,9,0,4,4,1,0,1,1,17.50,2011
13,Dexter McCluster,RB,10,KC,DEN,8,45,6,0,8,6,48,0,0,0,15.30,2011
14,Matt Forte,RB,10,CHI,DET,18,64,4,1,5,1,3,0,0,0,13.70,2011
15,Chris Ogbonnaya,RB,10,CLE,LAR,19,90,5,0,2,2,19,0,0,0,12.90,2011
16,Ben Tate,RB,10,HOU,TB,13,63,5,1,0,0,0,0,0,0,12.30,2011
17,Mike Tolbert,FB,10,LAC,OAK,7,36,5,0,9,5,37,0,0,0,12.30,2011
18,DJ Ware,RB,10,NYG,SF,9,34,4,0,6,5,34,0,0,0,11.80,2011
19,Michael Turner,RB,10,ATL,NO,22,96,4,0,2,1,10,0,1,0,11.60,2011
20,Kendall Hunter,RB,10,SF,NYG,6,40,7,1,3,1,4,0,0,0,11.40,2011
21,Adrian Peterson,RB,10,MIN,GB,14,51,4,1,1,0,0,0,0,0,11.10,2011
22,Kregg Lumpkin,RB,10,TB,HOU,4,31,8,0,7,5,30,0,0,0,11.10,2011
23,Jason Snelling,RB,10,ATL,NO,1,0,0,0,2,2,25,1,0,0,10.50,2011
24,Donald Brown,RB,10,IND,JAX,14,53,4,0,4,4,12,0,0,0,10.50,2011
25,James Starks,RB,10,GB,MIN,13,63,5,0,4,3,11,0,0,0,10.40,2011
26,Lance Ball,RB,10,DEN,KC,30,96,3,0,1,0,0,0,0,0,9.60,2011
27,Derrick Ward,RB,10,HOU,TB,11,36,3,1,0,0,0,0,0,0,9.60,2011
28,Shonn Greene,RB,10,NYJ,NE,13,61,5,0,4,2,14,0,0,0,9.50,2011
29,Brandon Jacobs,RB,10,NYG,SF,18,55,3,0,2,2,17,0,0,0,9.20,2011
30,LeRon McClain,RB,10,KC,DEN,0,0,0,0,2,2,9,1,0,0,8.90,2011
31,John Kuhn,FB,10,GB,MIN,0,0,0,0,2,2,9,1,0,0,8.90,2011
32,Ryan Mathews,RB,10,LAC,OAK,6,34,6,0,5,3,23,0,0,0,8.70,2011
33,Jonathan Stewart,RB,10,CAR,TEN,4,23,6,0,7,4,22,0,0,0,8.50,2011
34,Roy Helu,RB,10,WAS,MIA,6,41,7,0,3,3,13,0,0,0,8.40,2011
35,LaDainian Tomlinson,RB,10,NYJ,NE,7,38,5,0,5,2,22,0,0,0,8.00,2011
36,Jacob Hester,RB,10,LAC,OAK,1,1,1,0,1,1,7,1,0,0,7.80,2011
37,Pierre Thomas,RB,10,NO,ATL,6,29,5,0,5,4,9,0,0,0,7.80,2011
38,Cedric Benson,RB,10,CIN,PIT,15,57,4,0,1,1,5,0,0,0,7.20,2011
39,Chris Wells,RB,10,ARI,PHI,23,62,3,0,0,0,0,0,0,0,6.20,2011
40,Deji Karim,RB,10,JAX,IND,9,7,1,0,3,3,25,0,0,0,6.20,2011
41,Ricky Williams,RB,10,BAL,SEA,3,8,3,0,3,3,24,0,0,0,6.20,2011
42,Jackie Battle,FB,10,KC,DEN,9,61,7,0,0,0,0,0,0,0,6.10,2011
43,Maurice Morris,RB,10,DET,CHI,10,44,4,0,2,1,6,0,0,0,6.00,2011
44,LaRod Stephens-Howling,RB,10,ARI,PHI,1,-1,-1,0,2,2,39,0,0,0,5.80,2011
45,Danny Woodhead,RB,10,NE,NYJ,7,38,5,0,3,1,6,0,0,0,5.40,2011
46,Knowshon Moreno,RB,10,DEN,KC,4,52,13,0,0,0,0,0,0,0,5.20,2011
47,Kevin Smith,RB,10,DET,CHI,4,19,5,0,2,2,10,0,0,0,4.90,2011
48,Jacquizz Rodgers,RB,10,ATL,NO,7,30,4,0,2,1,8,0,0,0,4.80,2011
49,LeGarrette Blount,RB,10,TB,HOU,10,34,3,0,2,1,0,0,0,0,4.40,2011
50,Darren Sproles,RB,10,NO,ATL,2,1,1,0,6,4,2,0,0,0,4.30,2011
