Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Larry Fitzgerald,WR,10,ARI,PHI,13,7,54,146,2,42,11,21,0,0,0,0,0,36.60,2011
2,Denarius Moore,WR,10,OAK,LAC,7,5,71,123,2,46,18,25,0,0,0,0,0,32.30,2011
3,Damian Williams,WR,10,TEN,CAR,7,5,71,107,1,43,15,21,0,0,0,0,0,24.70,2011
4,Harry Douglas,WR,10,ATL,NO,14,8,57,133,0,46,10,17,1,3,0,0,0,24.60,2011
5,Jordy Nelson,WR,10,GB,MIN,5,5,100,63,2,23,13,13,0,0,0,0,0,23.30,2011
6,Laurent Robinson,WR,10,DAL,BUF,3,3,100,73,2,58,24,24,0,0,0,0,0,22.30,2011
7,Marques Colston,WR,10,NO,ATL,9,8,89,113,0,19,13,14,0,0,0,0,0,22.30,2011
8,Leonard Hankerson,WR,10,WAS,MIA,9,8,89,106,0,22,12,13,0,0,0,0,0,21.60,2011
9,Vincent Brown,WR,10,LAC,OAK,9,5,56,97,1,30,11,19,0,0,0,0,0,20.70,2011
10,Mario Manningham,WR,10,NYG,SF,10,6,60,77,1,18,8,13,0,0,0,0,0,19.70,2011
11,Dez Bryant,WR,10,DAL,BUF,6,6,100,74,1,34,12,12,0,0,0,0,0,19.40,2011
12,Jacoby Jones,WR,10,HOU,TB,3,2,67,87,1,80,29,44,1,2,0,0,0,16.90,2011
13,Deion Branch,WR,10,NE,NYJ,9,5,56,58,1,20,6,12,0,0,0,0,0,16.80,2011
14,Brandon Marshall,WR,10,MIA,WAS,9,7,78,98,0,26,11,14,0,0,0,0,0,16.80,2011
15,Nate Burleson,WR,10,DET,CHI,9,8,89,83,0,20,9,10,1,10,0,1,1,16.30,2011
16,Legedu Naanee,WR,10,CAR,TEN,9,8,89,75,0,18,8,9,0,0,0,0,0,15.50,2011
17,Greg Little,WR,10,CLE,LAR,6,6,100,84,0,52,14,14,1,10,0,0,0,15.40,2011
18,Santonio Holmes,WR,10,NYJ,NE,8,6,75,93,0,27,12,16,0,0,0,0,0,15.30,2011
19,Robert Meachem,WR,10,NO,ATL,2,2,100,69,1,36,35,35,0,0,0,0,0,14.90,2011
20,Brandon Lloyd,WR,10,LAR,CLE,9,4,44,48,1,24,5,12,0,0,0,0,0,14.80,2011
21,Mike Wallace,WR,10,PIT,CIN,10,6,60,54,0,13,5,9,2,31,0,0,0,14.50,2011
22,Victor Cruz,WR,10,NYG,SF,11,6,55,84,0,36,8,14,0,0,0,0,0,14.40,2011
23,Titus Young,WR,10,DET,CHI,9,7,78,74,0,18,8,11,0,0,0,0,0,14.40,2011
24,Earl Bennett,WR,10,CHI,DET,6,6,100,81,0,30,14,14,0,0,0,0,0,14.10,2011
25,Calvin Johnson,WR,10,DET,CHI,19,7,37,81,0,40,4,12,0,0,0,1,1,14.10,2011
26,Antonio Brown,WR,10,PIT,CIN,6,5,83,86,0,21,14,17,0,0,0,0,0,13.60,2011
27,David Nelson,WR,10,BUF,DAL,5,4,80,31,1,11,6,8,0,0,0,0,0,13.10,2011
28,Percy Harvin,WR,10,MIN,GB,8,6,75,52,0,12,7,9,3,18,0,0,0,13.00,2011
29,Plaxico Burress,WR,10,NYJ,NE,8,3,38,39,1,21,5,13,0,0,0,0,0,12.90,2011
30,Eric Decker,WR,10,DEN,KC,3,1,33,56,1,56,19,56,0,0,0,0,0,12.60,2011
31,Greg Jennings,WR,10,GB,MIN,5,3,60,32,1,24,6,11,0,0,0,0,0,12.20,2011
32,Hakeem Nicks,WR,10,NYG,SF,4,2,50,41,1,32,10,21,0,0,0,0,0,12.10,2011
33,Jeremy Kerley,WR,10,NYJ,NE,8,4,50,79,0,38,10,20,0,0,0,0,0,11.90,2011
34,Randall Cobb,WR,10,GB,MIN,3,3,100,36,0,19,12,12,0,0,0,1,1,11.60,2011
35,AJ Green,WR,10,CIN,PIT,2,1,50,36,1,36,18,36,1,7,0,0,0,11.30,2011
36,Donald Jones,WR,10,BUF,DAL,10,6,60,51,0,18,5,9,0,0,0,0,0,11.10,2011
37,Jarett Dillard,WR,10,JAX,IND,2,2,100,30,1,19,15,15,0,0,0,0,0,11.00,2011
38,Andrew Hawkins,WR,10,CIN,PIT,6,5,83,56,0,25,9,11,1,4,0,0,0,11.00,2011
39,Jerricho Cotchery,WR,10,PIT,CIN,4,2,50,29,1,16,7,15,0,0,0,0,0,10.90,2011
40,Andre Roberts,WR,10,ARI,PHI,7,4,57,55,0,20,8,14,1,12,0,0,0,10.70,2011
41,Wes Welker,WR,10,NE,NYJ,8,6,75,46,0,14,6,8,0,0,0,0,0,10.60,2011
42,Early Doucet,WR,10,ARI,PHI,4,2,50,24,1,19,6,12,0,0,0,0,0,10.40,2011
43,Roddy White,WR,10,ATL,NO,7,4,57,62,0,20,9,16,0,0,0,0,0,10.20,2011
44,Preston Parker,WR,10,TB,HOU,4,2,50,17,1,9,4,9,0,0,0,1,0,9.70,2011
45,Steve Smith,WR,10,PHI,ARI,10,5,50,47,0,19,5,9,0,0,0,1,0,9.70,2011
46,Chad Johnson,WR,10,NE,NYJ,2,2,100,65,0,53,33,33,0,0,0,0,0,8.50,2011
47,Steve Smith,WR,10,CAR,TEN,8,5,63,33,0,15,4,7,0,0,0,0,0,8.30,2011
48,Michael Jenkins,WR,10,MIN,GB,4,3,75,49,0,22,12,16,0,0,0,0,0,7.90,2011
49,Pierre Garcon,WR,10,IND,JAX,6,3,50,30,0,12,5,10,1,18,0,0,0,7.80,2011
50,Braylon Edwards,WR,10,SF,NYG,6,3,50,47,0,21,8,16,0,0,0,0,0,7.70,2011
