Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Rob Gronkowski,TE,10,NE,NYJ,11,8,73,113,2,23,10,14,0,0,0,0,0,34.30,2011
2,Ed Dickson,TE,10,BAL,SEA,14,10,71,79,2,19,6,8,0,0,0,0,0,29.90,2011
3,Jimmy Graham,TE,10,NO,ATL,12,7,58,82,1,29,7,12,0,0,0,0,0,21.20,2011
4,Tony Gonzalez,TE,10,ATL,NO,10,6,60,71,1,20,7,12,0,0,0,0,0,19.10,2011
5,Jacob Tamme,TE,10,IND,JAX,8,6,75,75,0,29,9,13,0,0,0,0,0,13.50,2011
6,Vernon Davis,TE,10,SF,NYG,4,3,75,40,1,31,10,13,0,0,0,0,0,13.00,2011
7,Delanie Walker,TE,10,SF,NYG,7,6,86,69,0,19,10,12,0,0,0,0,0,12.90,2011
8,Tony Scheffler,TE,10,DET,CHI,7,3,43,37,1,17,5,12,0,0,0,0,0,12.70,2011
9,Jermaine Gresham,TE,10,CIN,PIT,5,4,80,23,1,10,5,6,0,0,0,0,0,12.30,2011
10,Antonio Gates,TE,10,LAC,OAK,6,5,83,54,0,22,9,11,0,0,0,0,0,10.40,2011
11,Jermichael Finley,TE,10,GB,MIN,4,3,75,67,0,31,17,22,0,0,0,0,0,9.70,2011
12,Brent Celek,TE,10,PHI,ARI,7,4,57,53,0,20,8,13,0,0,0,0,0,9.30,2011
13,Anthony Fasano,TE,10,MIA,WAS,4,3,75,60,0,28,15,20,0,0,0,0,0,9.00,2011
14,Dennis Pitta,TE,10,BAL,SEA,7,4,57,49,0,17,7,12,0,0,0,0,0,8.90,2011
15,Brandon Pettigrew,TE,10,DET,CHI,9,5,56,38,0,17,4,8,0,0,0,0,0,8.80,2011
16,Jason Witten,TE,10,DAL,BUF,7,5,71,37,0,17,5,7,0,0,0,0,0,8.70,2011
17,Aaron Hernandez,TE,10,NE,NYJ,5,4,80,41,0,15,8,10,0,0,0,0,0,8.10,2011
18,Greg Olsen,TE,10,CAR,TEN,11,4,36,45,0,16,4,11,0,0,0,1,1,7.50,2011
19,Kyle Rudolph,TE,10,MIN,GB,3,3,100,37,0,21,12,12,0,0,0,0,0,6.70,2011
20,Jeff King,TE,10,ARI,PHI,5,4,80,26,0,13,5,7,0,0,0,0,0,6.60,2011
21,Jake Ballard,TE,10,NYG,SF,4,3,75,35,0,17,9,12,0,0,0,0,0,6.50,2011
22,Scott Chandler,TE,10,BUF,DAL,3,3,100,34,0,18,11,11,0,0,0,0,0,6.40,2011
23,Kellen Winslow,TE,10,TB,HOU,6,3,50,33,0,14,6,11,0,0,0,0,0,6.30,2011
24,Heath Miller,TE,10,PIT,CIN,5,3,60,31,0,18,6,10,0,0,0,0,0,6.10,2011
25,Owen Daniels,TE,10,HOU,TB,3,3,100,31,0,13,10,10,0,0,0,0,0,6.10,2011
26,Benjamin Watson,TE,10,CLE,LAR,5,3,60,30,0,22,6,10,0,0,0,0,0,6.00,2011
27,Fred Davis,TE,10,WAS,MIA,7,3,43,28,0,18,4,9,0,0,0,0,0,5.80,2011
28,Dustin Keller,TE,10,NYJ,NE,4,2,50,37,0,29,9,19,0,0,0,0,0,5.70,2011
29,Zach Miller,TE,10,SEA,BAL,4,3,75,24,0,11,6,8,0,0,0,0,0,5.40,2011
30,Kevin Boss,TE,10,OAK,LAC,2,2,100,32,0,24,16,16,0,0,0,0,0,5.20,2011
31,Leonard Pope,TE,10,KC,DEN,5,3,60,18,0,7,4,6,0,0,0,0,0,4.80,2011
32,Visanthe Shiancoe,TE,10,MIN,GB,4,1,25,33,0,33,8,33,0,0,0,0,0,4.30,2011
33,Bear Pascoe,TE,10,NYG,SF,3,2,67,23,0,14,8,12,0,0,0,0,0,4.30,2011
34,Michael Hoomanawanui,TE,10,LAR,CLE,3,2,67,21,0,15,7,11,0,0,0,0,0,4.10,2011
35,Colin Cochart,TE,10,CIN,PIT,1,1,100,25,0,25,25,25,0,0,0,0,0,3.50,2011
36,Alex Smith,TE,10,CLE,LAR,2,2,100,15,0,10,8,8,0,0,0,0,0,3.50,2011
37,Anthony McCoy,TE,10,SEA,BAL,2,2,100,15,0,14,8,8,0,0,0,0,0,3.50,2011
38,Billy Bajema,TE,10,LAR,CLE,2,2,100,12,0,7,6,6,0,0,0,0,0,3.20,2011
39,Brandon Myers,TE,10,OAK,LAC,3,2,67,11,0,6,4,6,0,0,0,0,0,3.10,2011
40,Jeremy Shockey,TE,10,CAR,TEN,1,1,100,19,0,19,19,19,0,0,0,0,0,2.90,2011
41,Jared Cook,TE,10,TEN,CAR,3,1,33,18,0,18,6,18,0,0,0,0,0,2.80,2011
42,Logan Paulsen,TE,10,WAS,MIA,1,1,100,16,0,16,16,16,0,0,0,0,0,2.60,2011
43,David Thomas,TE,10,NO,ATL,2,2,100,4,0,8,2,2,0,0,0,0,0,2.40,2011
44,Weslye Saunders,TE,10,PIT,CIN,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10,2011
45,Martellus Bennett,TE,10,DAL,BUF,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2011
46,Andrew Quarless,TE,10,GB,MIN,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2011
47,David Johnson,TE,10,PIT,CIN,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2011
48,Zach Potter,TE,10,JAX,IND,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40,2011
49,Charles Clay,TE,10,MIA,WAS,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40,2011
50,Marcedes Lewis,TE,10,JAX,IND,3,1,33,-4,0,-4,-1,-4,0,0,0,0,0,0.60,2011
