Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Tom Brady,QB,10,NE,NYJ,26,39,67,329,8,3,0,118,3,2,1,0,28.36,2011
2,Aaron Rodgers,QB,10,GB,MIN,23,30,77,250,8,4,0,140,6,21,4,0,28.10,2011
3,John Skelton,QB,10,ARI,PHI,21,40,53,315,8,3,2,83,4,15,4,0,27.10,2011
4,Matt Ryan,QB,10,ATL,NO,29,52,56,351,7,2,1,81,1,9,9,0,24.94,2011
5,Mark Sanchez,QB,10,NYJ,NE,20,39,51,306,8,1,2,65,5,11,2,1,24.34,2011
6,Drew Brees,QB,10,NO,ATL,30,43,70,322,8,2,0,107,0,0,0,0,23.88,2011
7,Tony Romo,QB,10,DAL,BUF,23,26,89,270,10,3,0,148,2,0,0,0,22.80,2011
8,Eli Manning,QB,10,NYG,SF,26,40,65,311,8,2,2,84,2,4,2,0,21.84,2011
9,Matt Schaub,QB,10,HOU,TB,11,15,73,242,16,2,0,155,1,1,1,0,17.78,2011
10,Philip Rivers,QB,10,LAC,OAK,23,47,49,274,6,2,1,72,1,4,4,0,17.36,2011
11,Carson Palmer,QB,10,OAK,LAC,14,20,70,299,15,2,1,125,3,-8,-3,0,17.16,2011
12,Tim Tebow,QB,10,DEN,KC,2,8,25,69,9,1,0,103,9,43,5,1,17.06,2011
13,Matthew Stafford,QB,10,DET,CHI,33,63,52,329,5,1,4,46,2,1,1,0,16.26,2011
14,Alex Smith,QB,10,SF,NYG,19,30,63,242,8,1,1,86,6,27,5,0,15.38,2011
15,Joe Flacco,QB,10,BAL,SEA,29,52,56,255,5,1,1,67,2,8,4,0,14.00,2011
16,Matt Hasselbeck,QB,10,TEN,CAR,15,27,56,219,8,1,1,79,1,21,21,0,13.86,2011
17,Cam Newton,QB,10,CAR,TEN,23,40,58,212,5,0,1,62,7,55,8,0,12.98,2011
18,Andy Dalton,QB,10,CIN,PIT,15,30,50,170,6,2,2,62,0,0,0,0,12.80,2011
19,Ben Roethlisberger,QB,10,PIT,CIN,21,33,64,245,7,1,1,84,3,-2,-1,0,12.60,2011
20,Michael Vick,QB,10,PHI,ARI,16,34,47,128,4,0,2,32,8,79,10,0,11.02,2011
21,Josh Freeman,QB,10,TB,HOU,15,33,46,170,5,1,3,34,3,25,8,0,10.30,2011
22,Sam Bradford,QB,10,LAR,CLE,15,25,60,155,6,1,1,75,4,3,1,0,9.50,2011
23,Matt Cassel,QB,10,KC,DEN,13,28,46,93,3,1,0,67,2,16,8,0,9.32,2011
24,Colt McCoy,QB,10,CLE,LAR,20,27,74,218,8,0,0,97,4,4,1,0,9.12,2011
25,Tarvaris Jackson,QB,10,SEA,BAL,17,27,63,217,8,0,0,88,5,3,1,0,8.98,2011
26,Ryan Fitzpatrick,QB,10,BUF,DAL,20,31,65,146,5,1,3,47,3,20,7,0,8.84,2011
27,Blaine Gabbert,QB,10,JAX,IND,14,21,67,118,6,1,1,77,6,8,1,0,8.52,2011
28,Christian Ponder,QB,10,MIN,GB,16,34,47,190,6,0,1,52,2,17,9,0,8.30,2011
29,Matt Moore,QB,10,MIA,WAS,20,29,69,209,7,0,1,75,2,14,7,0,7.76,2011
30,Matt Flynn,QB,10,GB,MIN,2,2,100,38,19,0,0,119,4,0,0,1,7.52,2011
31,Rex Grossman,QB,10,WAS,MIA,21,32,66,215,7,0,2,59,0,0,0,0,6.60,2011
32,Jay Cutler,QB,10,CHI,DET,9,19,47,123,7,0,0,69,4,18,5,0,5.72,2011
33,Seneca Wallace,QB,10,CLE,LAR,0,0,0,0,0,0,0,0,0,0,0,0,3.10,2011
34,Tyler Palko,QB,10,KC,DEN,5,6,83,47,8,0,0,99,1,8,8,0,2.68,2011
35,Joe Webb,QB,10,MIN,GB,0,0,0,0,0,0,0,0,1,6,6,0,2.50,2011
36,Dan Orlovsky,QB,10,IND,JAX,7,10,70,67,7,0,0,88,0,0,0,0,1.68,2011
37,Curtis Painter,QB,10,IND,JAX,13,19,68,94,5,0,2,40,2,-1,-1,0,1.66,2011
38,Chase Daniel,QB,10,NO,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
39,Caleb Hanie,QB,10,CHI,DET,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
40,AJ Feeley,QB,10,LAR,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
41,Vince Young,QB,10,PHI,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
42,Mark Brunell,QB,10,NYJ,NE,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
43,Jon Kitna,QB,10,DAL,BUF,0,0,0,0,0,0,0,0,2,-1,-1,0,-0.10,2011
44,Matt Leinart,QB,10,HOU,TB,0,0,0,0,0,0,0,0,1,-1,-1,0,-0.10,2011
45,Josh Johnson,QB,10,TB,HOU,0,2,0,0,0,0,0,40,1,0,0,0,-1.00,2011
