Player,Position,Team,Opponent,Points
Darren Sproles,RB,NO,ATL,4.30
David Akers,K,SF,NYG,0.00
Dan Bailey,K,DAL,BUF,0.00
Stephen Gostkowski,K,NE,NYJ,0.00
Robbie Gould,K,CHI,DET,0.00
Rob Bironas,K,TEN,CAR,0.00
Phil Dawson,K,CLE,LAR,0.00
Matt Bryant,K,ATL,NO,0.00
Graham Gano,K,WAS,MIA,0.00
Mason Crosby,K,GB,MIN,0.00
Lawrence Tynes,K,NYG,SF,0.00
Dan Carpenter,K,MIA,WAS,0.00
Jason Hanson,K,DET,CHI,0.00
Josh Brown,K,LAR,CLE,0.00
Neil Rackers,K,HOU,TB,0.00
Sebastian Janikowski,K,OAK,LAC,0.00
Shaun Suisham,K,PIT,CIN,0.00
Nick Novak,K,LAC,OAK,0.00
Billy Cundiff,K,BAL,SEA,0.00
Mike Nugent,K,CIN,PIT,0.00
Alex Henery,K,PHI,ARI,0.00
Matt Prater,K,DEN,KC,0.00
Josh Scobee,K,JAX,IND,0.00
Connor Barth,K,TB,HOU,0.00
Ryan Succop,K,KC,DEN,0.00
Thomas Howard,K,CIN,PIT,0.00
Olindo Mare,K,CAR,TEN,0.00
Adam Vinatieri,K,IND,JAX,0.00
Jay Feely,K,ARI,PHI,0.00
Nick Folk,K,NYJ,NE,0.00
Dave Rayner,K,BUF,DAL,0.00
Ryan Longwell,K,MIN,GB,0.00
DJ Smith,K,GB,MIN,0.00
Dallas Cowboys,DST,DAL,BUF,19.00
New England Patriots,DST,NE,NYJ,18.00
Jacksonville Jaguars,DST,JAX,IND,18.00
Houston Texans,DST,HOU,TB,16.00
Green Bay Packers,DST,GB,MIN,15.00
Philadelphia Eagles,DST,PHI,ARI,14.00
Miami Dolphins,DST,MIA,WAS,11.00
Oakland Raiders,DST,OAK,LAC,11.00
Arizona Cardinals,DST,ARI,PHI,10.00
Cleveland Browns,DST,CLE,LAR,9.00
Los Angeles Rams,DST,LAR,CLE,8.00
Denver Broncos,DST,DEN,KC,8.00
Seattle Seahawks,DST,SEA,BAL,8.00
Cincinnati Bengals,DST,CIN,PIT,7.00
Washington Redskins,DST,WAS,MIA,7.00
San Francisco 49ers,DST,SF,NYG,6.00
Los Angeles Chargers,DST,LAC,OAK,5.00
Indianapolis Colts,DST,IND,JAX,5.00
Pittsburgh Steelers,DST,PIT,CIN,5.00
Detroit Lions,DST,DET,CHI,4.00
New York Giants,DST,NYG,SF,4.00
New Orleans Saints,DST,NO,ATL,3.00
Carolina Panthers,DST,CAR,TEN,2.00
New York Jets,DST,NYJ,NE,1.00
Kansas City Chiefs,DST,KC,DEN,1.00
Baltimore Ravens,DST,BAL,SEA,1.00
Minnesota Vikings,DST,MIN,GB,1.00
Atlanta Falcons,DST,ATL,NO,0.00
Tampa Bay Buccaneers,DST,TB,HOU,-1.00
Buffalo Bills,DST,BUF,DAL,-4.00
