Player,Position,Team,Opponent,Points
Travis Kelce,TE,KC,CIN,8.90
Larry Donnell,TE,NYG,BUF,8.80
Brent Celek,TE,PHI,WAS,8.00
Jordan Reed,TE,WAS,PHI,7.70
John Phillips,TE,LAC,CLE,7.10
Clay Harbor,TE,JAX,IND,7.10
Jimmy Graham,TE,SEA,DET,6.90
Benjamin Watson,TE,NO,DAL,6.00
Garrett Celek,TE,SF,GB,5.60
Jared Cook,TE,LAR,ARI,5.20
Greg Olsen,TE,CAR,TB,4.80
Eric Ebron,TE,DET,SEA,4.20
Nick Boyle,TE,BAL,PIT,4.20
Jordan Cameron,TE,MIA,NYJ,3.90
Derek Carrier,TE,WAS,PHI,3.80
Maxx Williams,TE,BAL,PIT,3.70
Tim Wright,TE,DET,SEA,3.60
Luke Willson,TE,SEA,DET,3.50
Lee Smith,TE,OAK,CHI,3.40
Mychal Rivera,TE,OAK,CHI,3.20
Zach Ertz,TE,PHI,WAS,3.10
Darren Fells,TE,ARI,LAR,2.70
Kyle Rudolph,TE,MIN,DEN,2.70
Chris Gragg,TE,BUF,NYG,2.50
Brandon Myers,TE,TB,CAR,1.80
Jermaine Gresham,TE,ARI,LAR,1.80
James O'Shaughnessy,TE,KC,CIN,1.80
James Hanna,TE,DAL,NO,1.70
Vance McDonald,TE,SF,GB,1.70
Cameron Brate,TE,TB,CAR,1.70
Garrett Graham,TE,HOU,ATL,1.60
Cory Harkey,TE,LAR,ARI,1.40
MarQueis Gray,TE,BUF,NYG,1.20
Heath Miller,TE,PIT,BAL,1.10
Jack Doyle,TE,IND,JAX,0.00
Mickey Shuler,TE,ATL,HOU,0.00
Doug Martin,RB,TB,CAR,28.30
Duke Johnson,RB,CLE,LAC,26.60
Chris Ivory,RB,NYJ,MIA,25.60
Jeremy Hill,RB,CIN,KC,24.00
CJ Spiller,RB,NO,DAL,21.90
Todd Gurley,RB,LAR,ARI,21.10
Ronnie Hillman,RB,DEN,MIN,20.80
Jamaal Charles,RB,KC,CIN,20.50
Adrian Peterson,RB,MIN,DEN,19.40
Mark Ingram,RB,NO,DAL,18.80
Matt Forte,RB,CHI,OAK,18.50
Justin Forsett,RB,BAL,PIT,18.00
Danny Woodhead,RB,LAC,CLE,17.80
Rashad Jennings,RB,NYG,BUF,17.20
David Johnson,RB,ARI,LAR,17.10
Terron Ward,RB,ATL,HOU,16.00
Karlos Williams,RB,BUF,NYG,16.00
TJ Yeldon,RB,JAX,IND,15.90
Isaiah Crowell,RB,CLE,LAC,15.50
Charles Sims,RB,TB,CAR,14.30
Chris Polk,RB,HOU,ATL,14.00
Frank Gore,RB,IND,JAX,12.70
Chris Johnson,RB,ARI,LAR,12.40
Giovani Bernard,RB,CIN,KC,12.20
Roy Helu,RB,OAK,CHI,11.50
Zac Stacy,RB,NYJ,MIA,10.50
Eddie Lacy,RB,GB,SF,10.30
Khiry Robinson,RB,NO,DAL,10.10
Chris Thompson,RB,WAS,PHI,9.70
Latavius Murray,RB,OAK,CHI,9.10
Joseph Randle,RB,DAL,NO,8.60
Theo Riddick,RB,DET,SEA,8.60
Alfred Morris,RB,WAS,PHI,8.50
CJ Anderson,RB,DEN,MIN,8.00
John Kuhn,FB,GB,SF,7.90
Fred Jackson,RB,SEA,DET,7.40
DeMarco Murray,RB,PHI,WAS,6.80
Melvin Gordon,RB,LAC,CLE,6.60
Ameer Abdullah,RB,DET,SEA,6.40
James Starks,RB,GB,SF,5.90
Thomas Rawls,RB,SEA,DET,5.70
Andre Williams,RB,NYG,BUF,5.50
Ty Montgomery,RB,GB,SF,5.50
Arian Foster,RB,HOU,ATL,5.50
Lance Dunbar,RB,DAL,NO,5.40
Jonathan Stewart,RB,CAR,TB,5.00
Lamar Miller,RB,MIA,NYJ,4.60
Anthony Dixon,RB,BUF,NYG,4.00
Justin Tucker,K,BAL,PIT,0.00
Graham Gano,K,CAR,TB,0.00
Travis Coons,K,CLE,LAC,0.00
Adam Vinatieri,K,IND,JAX,0.00
Josh Lambo,K,LAC,CLE,0.00
Robbie Gould,K,CHI,OAK,0.00
Steven Hauschka,K,SEA,DET,0.00
Dustin Hopkins,K,WAS,PHI,0.00
Brandon McManus,K,DEN,MIN,0.00
Zach Hocker,K,NO,DAL,0.00
Nick Folk,K,NYJ,MIA,0.00
Josh Scobee,K,PIT,BAL,0.00
Blair Walsh,K,MIN,DEN,0.00
Dan Bailey,K,DAL,NO,0.00
Sebastian Janikowski,K,OAK,CHI,0.00
Jason Myers,K,JAX,IND,0.00
Dan Carpenter,K,BUF,NYG,0.00
Greg Zuerlein,K,LAR,ARI,0.00
Matt Bryant,K,ATL,HOU,0.00
Kyle Brindza,K,TB,CAR,0.00
Mason Crosby,K,GB,SF,0.00
Mike Nugent,K,CIN,KC,0.00
Josh Brown,K,NYG,BUF,0.00
Matt Prater,K,DET,SEA,0.00
Phil Dawson,K,SF,GB,0.00
Nick Novak,K,HOU,ATL,0.00
Caleb Sturgis,K,PHI,WAS,0.00
Andrew Franks,K,MIA,NYJ,0.00
Jordan Gay,K,BUF,NYG,0.00
Carolina Panthers,DST,CAR,TB,18.00
Green Bay Packers,DST,GB,SF,15.00
Jacksonville Jaguars,DST,JAX,IND,12.00
Oakland Raiders,DST,OAK,CHI,11.00
Washington Redskins,DST,WAS,PHI,10.00
New York Giants,DST,NYG,BUF,10.00
Los Angeles Rams,DST,LAR,ARI,10.00
Denver Broncos,DST,DEN,MIN,10.00
Pittsburgh Steelers,DST,PIT,BAL,9.00
New York Jets,DST,NYJ,MIA,8.00
Seattle Seahawks,DST,SEA,DET,7.00
Chicago Bears,DST,CHI,OAK,7.00
Cincinnati Bengals,DST,CIN,KC,7.00
Los Angeles Chargers,DST,LAC,CLE,6.00
Minnesota Vikings,DST,MIN,DEN,6.00
Baltimore Ravens,DST,BAL,PIT,5.00
Indianapolis Colts,DST,IND,JAX,5.00
Arizona Cardinals,DST,ARI,LAR,5.00
Miami Dolphins,DST,MIA,NYJ,4.00
San Francisco 49ers,DST,SF,GB,4.00
New Orleans Saints,DST,NO,DAL,4.00
Tampa Bay Buccaneers,DST,TB,CAR,3.00
Philadelphia Eagles,DST,PHI,WAS,3.00
Buffalo Bills,DST,BUF,NYG,3.00
Dallas Cowboys,DST,DAL,NO,3.00
Cleveland Browns,DST,CLE,LAC,1.00
Houston Texans,DST,HOU,ATL,-2.00
Kansas City Chiefs,DST,KC,CIN,-4.00
