,Player,Position,Team,Opponent,Points,PlayerID
78,Michael Campanaro,WR,BAL,PIT,10.5,00-0031025
79,Jermaine Kearse,WR,SEA,DET,10.4,00-0029159
80,Emmanuel Sanders,WR,DEN,MIN,9.8,00-0027685
81,Charles Clay,TE,BUF,NYG,23.1,00-0028112
82,Gary Barnidge,TE,CLE,LAC,19.5,00-0026281
83,Richard Rodgers,TE,GB,SF,15.5,00-0031384
84,Ladarius Green,TE,LAC,CLE,15.3,00-0029275
85,Ed Dickson,TE,CAR,TB,14.1,00-0027675
86,CJ Fiedorowicz,TE,HOU,ATL,10.8,00-0031302
87,Tyler Eifert,TE,CIN,KC,9.9,00-0030549
88,Jason Witten,TE,DAL,NO,9.7,00-0022127
89,Jake Stoneburner,TE,MIA,NYJ,9.6,00-0030272
90,Josh Hill,TE,NO,DAL,9.1,00-0030216
91,Marcedes Lewis,TE,JAX,IND,9.0,00-0024243
92,Owen Daniels,TE,DEN,MIN,8.9,00-0024313
93,Travis Kelce,TE,KC,CIN,8.9,00-0030506
94,Larry Donnell,TE,NYG,BUF,8.8,00-0028838
95,Brent Celek,TE,PHI,WAS,8.0,00-0025549
96,Jordan Reed,TE,WAS,PHI,7.7,00-0030472
97,John Phillips,TE,LAC,CLE,7.1,00-0027139
98,Clay Harbor,TE,JAX,IND,7.1,00-0027725
99,Jimmy Graham,TE,SEA,DET,6.9,00-0027696
100,Benjamin Watson,TE,NO,DAL,6.0,00-0022943
101,Garrett Celek,TE,SF,GB,5.6,00-0028903
102,Jared Cook,TE,LA,ARI,5.2,00-0027061
103,Greg Olsen,TE,CAR,TB,4.8,00-0025418
104,Eric Ebron,TE,DET,SEA,4.2,00-0031387
105,Nick Boyle,TE,BAL,PIT,4.2,00-0031598
106,Jordan Cameron,TE,MIA,NYJ,3.9,00-0028040
107,Derek Carrier,TE,WAS,PHI,3.8,00-0029119
108,Maxx Williams,TE,BAL,PIT,3.7,00-0031558
109,Tim Wright,TE,DET,SEA,3.6,
110,Luke Willson,TE,SEA,DET,3.5,00-0030089
111,Lee Smith,TE,OAK,CHI,3.4,00-0028097
112,Mychal Rivera,TE,OAK,CHI,3.2,00-0030514
113,Zach Ertz,TE,PHI,WAS,3.1,00-0030061
114,Darren Fells,TE,ARI,LAR,2.7,00-0029738
115,Kyle Rudolph,TE,MIN,DEN,2.7,00-0027981
116,Chris Gragg,TE,BUF,NYG,2.5,00-0030049
117,Brandon Myers,TE,TB,CAR,1.8,00-0027135
118,Jermaine Gresham,TE,ARI,LAR,1.8,00-0027873
119,James O'Shaughnessy,TE,KC,CIN,1.8,00-0031951
120,James Hanna,TE,DAL,NO,1.7,00-0029634
121,Vance McDonald,TE,SF,GB,1.7,00-0030470
122,Cameron Brate,TE,TB,CAR,1.7,00-0031273
123,Garrett Graham,TE,HOU,ATL,1.6,00-0027718
124,Cory Harkey,TE,LA,ARI,1.4,00-0028958
125,MarQueis Gray,TE,BUF,NYG,1.2,00-0029878
126,Heath Miller,TE,PIT,BAL,1.1,00-0023465
127,Jack Doyle,TE,IND,JAX,0.0,00-0030181
128,Mickey Shuler,TE,ATL,HOU,0.0,00-0027809
129,Doug Martin,RB,TB,CAR,28.3,00-0029613
130,Duke Johnson,RB,CLE,LAC,26.6,00-0032257
131,Chris Ivory,RB,NYJ,MIA,25.6,00-0027531
132,Jeremy Hill,RB,CIN,KC,24.0,00-0031301
133,CJ Spiller,RB,NO,DAL,21.9,
134,Todd Gurley,RB,LA,ARI,21.1,00-0032241
135,Ronnie Hillman,RB,DEN,MIN,20.8,00-0029683
136,Jamaal Charles,RB,KC,CIN,20.5,00-0026213
137,Adrian Peterson,RB,MIN,DEN,19.4,00-0025394
138,Mark Ingram,RB,NO,DAL,18.8,00-0027966
139,Matt Forte,RB,CHI,OAK,18.5,00-0026184
140,Justin Forsett,RB,BAL,PIT,18.0,00-0026373
141,Danny Woodhead,RB,LAC,CLE,17.8,00-0026019
142,Rashad Jennings,RB,NYG,BUF,17.2,00-0027155
143,David Johnson,RB,ARI,LAR,17.1,00-0032187
144,Terron Ward,RB,ATL,HOU,16.0,00-0031682
145,Karlos Williams,RB,BUF,NYG,16.0,00-0032152
146,TJ Yeldon,RB,JAX,IND,15.9,00-0032209
147,Isaiah Crowell,RB,CLE,LAC,15.5,00-0030656
148,Charles Sims,RB,TB,CAR,14.3,00-0031390
149,Chris Polk,RB,HOU,ATL,14.0,00-0029438
150,Frank Gore,RB,IND,JAX,12.7,00-0023500
151,Chris Johnson,RB,ARI,LAR,12.4,
152,Giovani Bernard,RB,CIN,KC,12.2,00-0030456
153,Roy Helu,RB,OAK,CHI,11.5,00-0028043
154,Zac Stacy,RB,NYJ,MIA,10.5,00-0030536
155,Eddie Lacy,RB,GB,SF,10.3,00-0030485
156,Khiry Robinson,RB,NO,DAL,10.1,00-0030348
157,Chris Thompson,RB,WAS,PHI,9.7,00-0030404
158,Latavius Murray,RB,OAK,CHI,9.1,00-0030513
159,Joseph Randle,RB,DAL,NO,8.6,00-0030388
160,Theo Riddick,RB,DET,SEA,8.6,00-0030107
161,Alfred Morris,RB,WAS,PHI,8.5,00-0029141
162,CJ Anderson,RB,DEN,MIN,8.0,00-0029854
163,John Kuhn,FB,GB,SF,7.9,00-0022999
164,Fred Jackson,RB,SEA,DET,7.4,00-0024204
165,DeMarco Murray,RB,PHI,WAS,6.8,00-0028009
166,Melvin Gordon,RB,LAC,CLE,6.6,00-0032144
167,Ameer Abdullah,RB,DET,SEA,6.4,00-0032104
168,James Starks,RB,GB,SF,5.9,00-0027791
169,Thomas Rawls,RB,SEA,DET,5.7,00-0031897
170,Andre Williams,RB,NYG,BUF,5.5,00-0031055
171,Ty Montgomery,RB,GB,SF,5.5,00-0032200
172,Arian Foster,RB,HOU,ATL,5.5,00-0026796
173,Lance Dunbar,RB,DAL,NO,5.4,00-0029004
174,Jonathan Stewart,RB,CAR,TB,5.0,00-0026153
175,Lamar Miller,RB,MIA,NYJ,4.6,00-0029615
176,Anthony Dixon,RB,BUF,NYG,4.0,00-0027772
177,Justin Tucker,K,BAL,PIT,0.0,00-0029597
178,Graham Gano,K,CAR,TB,0.0,00-0026858
179,Travis Coons,K,CLE,LAC,0.0,00-0031112
180,Adam Vinatieri,K,IND,JAX,0.0,00-0016919
181,Josh Lambo,K,LAC,CLE,0.0,00-0032087
182,Robbie Gould,K,CHI,OAK,0.0,00-0023252
183,Steven Hauschka,K,SEA,DET,0.0,
184,Dustin Hopkins,K,WAS,PHI,0.0,00-0030098
185,Brandon McManus,K,DEN,MIN,0.0,00-0029822
186,Zach Hocker,K,NO,DAL,0.0,00-0031092
187,Nick Folk,K,NYJ,MIA,0.0,00-0025565
188,Josh Scobee,K,PIT,BAL,0.0,00-0022874
189,Blair Walsh,K,MIN,DEN,0.0,00-0029576
190,Dan Bailey,K,DAL,NO,0.0,00-0028660
191,Sebastian Janikowski,K,OAK,CHI,0.0,00-0019646
192,Jason Myers,K,JAX,IND,0.0,00-0031492
193,Dan Carpenter,K,BUF,NYG,0.0,00-0026003
194,Greg Zuerlein,K,LA,ARI,0.0,00-0029621
195,Matt Bryant,K,ATL,HOU,0.0,00-0020578
196,Kyle Brindza,K,TB,CAR,0.0,00-0031656
197,Mason Crosby,K,GB,SF,0.0,00-0025580
198,Mike Nugent,K,CIN,KC,0.0,00-0023482
199,Josh Brown,K,NYG,BUF,0.0,00-0021940
200,Matt Prater,K,DET,SEA,0.0,00-0023853
201,Phil Dawson,K,SF,GB,0.0,00-0004091
202,Nick Novak,K,HOU,ATL,0.0,00-0023096
203,Caleb Sturgis,K,PHI,WAS,0.0,00-0030390
204,Andrew Franks,K,MIA,NYJ,0.0,00-0031718
205,Jordan Gay,K,BUF,NYG,0.0,00-0030410
206,Carolina Panthers,DST,CAR,TB,18.0,
207,Green Bay Packers,DST,GB,SF,15.0,
208,Jacksonville Jaguars,DST,JAX,IND,12.0,
209,Oakland Raiders,DST,OAK,CHI,11.0,
210,Washington Redskins,DST,WAS,PHI,10.0,
211,New York Giants,DST,NYG,BUF,10.0,
212,Los Angeles Rams,DST,LA,ARI,10.0,
213,Denver Broncos,DST,DEN,MIN,10.0,
214,Pittsburgh Steelers,DST,PIT,BAL,9.0,
215,New York Jets,DST,NYJ,MIA,8.0,
216,Seattle Seahawks,DST,SEA,DET,7.0,
217,Chicago Bears,DST,CHI,OAK,7.0,
218,Cincinnati Bengals,DST,CIN,KC,7.0,
219,Los Angeles Chargers,DST,LAC,CLE,6.0,
220,Minnesota Vikings,DST,MIN,DEN,6.0,
221,Baltimore Ravens,DST,BAL,PIT,5.0,
222,Indianapolis Colts,DST,IND,JAX,5.0,
223,Arizona Cardinals,DST,ARI,LAR,5.0,
224,Miami Dolphins,DST,MIA,NYJ,4.0,
225,San Francisco 49ers,DST,SF,GB,4.0,
226,New Orleans Saints,DST,NO,DAL,4.0,
227,Tampa Bay Buccaneers,DST,TB,CAR,3.0,
228,Philadelphia Eagles,DST,PHI,WAS,3.0,
229,Buffalo Bills,DST,BUF,NYG,3.0,
230,Dallas Cowboys,DST,DAL,NO,3.0,
231,Cleveland Browns,DST,CLE,LAC,1.0,
232,Houston Texans,DST,HOU,ATL,-2.0,
233,Kansas City Chiefs,DST,KC,CIN,-4.0,
