Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Devonta Freeman,RB,4,ATL,HOU,14,68,5,3,6,5,81,0,0,0,37.90,2015
2,Le'Veon Bell,RB,4,PIT,BAL,22,129,6,1,7,7,21,0,0,0,31.00,2015
3,Doug Martin,RB,4,TB,CAR,20,106,5,1,5,5,37,0,0,0,28.30,2015
4,Duke Johnson,RB,4,CLE,LAC,8,31,4,0,10,9,85,1,0,0,26.60,2015
5,Chris Ivory,RB,4,NYJ,MIA,29,166,6,1,2,0,0,0,0,0,25.60,2015
6,Jeremy Hill,RB,4,CIN,KC,9,40,4,3,0,0,0,0,0,0,24.00,2015
7,CJ Spiller,RB,4,NO,DAL,2,10,5,0,5,5,99,1,0,0,21.90,2015
8,Todd Gurley,RB,4,LAR,ARI,19,146,8,0,2,2,15,0,1,0,21.10,2015
9,Ronnie Hillman,RB,4,DEN,MIN,11,103,9,1,1,1,5,0,0,0,20.80,2015
10,Jamaal Charles,RB,4,KC,CIN,11,75,7,0,6,6,70,0,0,0,20.50,2015
11,Adrian Peterson,RB,4,MIN,DEN,16,81,5,1,6,4,13,0,0,0,19.40,2015
12,Mark Ingram,RB,4,NO,DAL,17,77,5,0,7,6,51,0,0,0,18.80,2015
13,Matt Forte,RB,4,CHI,OAK,25,91,4,0,4,4,64,0,1,1,18.50,2015
14,Justin Forsett,RB,4,BAL,PIT,27,150,6,0,1,0,0,0,0,0,18.00,2015
15,Danny Woodhead,RB,4,LAC,CLE,8,54,7,0,4,4,84,0,0,0,17.80,2015
16,Rashad Jennings,RB,4,NYG,BUF,9,38,4,0,2,2,54,1,0,0,17.20,2015
17,David Johnson,RB,4,ARI,LAR,3,18,6,0,10,4,63,1,1,1,17.10,2015
18,Terron Ward,RB,4,ATL,HOU,19,72,4,1,1,1,18,0,0,0,16.00,2015
19,Karlos Williams,RB,4,BUF,NYG,18,40,2,0,4,3,30,1,0,0,16.00,2015
20,TJ Yeldon,RB,4,JAX,IND,22,105,5,0,3,2,4,0,0,0,15.90,2015
21,Isaiah Crowell,RB,4,CLE,LAC,12,63,5,0,3,3,62,0,0,0,15.50,2015
22,Charles Sims,RB,4,TB,CAR,6,23,4,0,5,3,30,1,0,0,14.30,2015
23,Chris Polk,RB,4,HOU,ATL,3,27,9,1,4,3,23,0,0,0,14.00,2015
24,Frank Gore,RB,4,IND,JAX,17,53,3,0,7,5,34,0,1,1,12.70,2015
25,Chris Johnson,RB,4,ARI,LAR,16,83,5,0,3,3,11,0,0,0,12.40,2015
26,Giovani Bernard,RB,4,CIN,KC,13,62,5,1,0,0,0,0,0,0,12.20,2015
27,Roy Helu,RB,4,OAK,CHI,5,22,4,0,2,2,13,1,0,0,11.50,2015
28,Zac Stacy,RB,4,NYJ,MIA,5,7,1,1,3,2,18,0,0,0,10.50,2015
29,Eddie Lacy,RB,4,GB,SF,18,90,5,0,3,1,3,0,0,0,10.30,2015
30,Khiry Robinson,RB,4,NO,DAL,6,16,3,1,4,2,5,0,0,0,10.10,2015
31,Chris Thompson,RB,4,WAS,PHI,6,53,9,0,3,2,24,0,0,0,9.70,2015
32,Latavius Murray,RB,4,OAK,CHI,15,49,3,0,5,3,12,0,0,0,9.10,2015
33,Joseph Randle,RB,4,DAL,NO,11,26,2,1,0,0,0,0,0,0,8.60,2015
34,Theo Riddick,RB,4,DET,SEA,1,5,5,0,5,5,31,0,0,0,8.60,2015
35,Alfred Morris,RB,4,WAS,PHI,17,62,4,0,3,2,3,0,0,0,8.50,2015
36,CJ Anderson,RB,4,DEN,MIN,11,43,4,0,1,1,27,0,0,0,8.00,2015
37,John Kuhn,FB,4,GB,SF,1,1,1,1,1,1,8,0,0,0,7.90,2015
38,Fred Jackson,RB,4,SEA,DET,3,21,7,0,4,2,33,0,0,0,7.40,2015
39,DeMarco Murray,RB,4,PHI,WAS,8,36,5,0,2,2,12,0,0,0,6.80,2015
40,Melvin Gordon,RB,4,LAC,CLE,12,38,3,0,2,2,8,0,0,0,6.60,2015
41,Ameer Abdullah,RB,4,DET,SEA,13,33,3,0,5,2,11,0,0,0,6.40,2015
42,James Starks,RB,4,GB,SF,9,28,3,0,2,2,11,0,0,0,5.90,2015
43,Thomas Rawls,RB,4,SEA,DET,17,48,3,0,1,1,-1,0,0,0,5.70,2015
44,Andre Williams,RB,4,NYG,BUF,11,35,3,0,1,0,0,0,0,0,5.50,2015
45,Ty Montgomery,RB,4,GB,SF,2,10,5,0,6,3,15,0,0,0,5.50,2015
46,Arian Foster,RB,4,HOU,ATL,8,10,1,0,5,3,25,0,1,1,5.50,2015
47,Lance Dunbar,RB,4,DAL,NO,3,54,18,0,0,0,0,0,0,0,5.40,2015
48,Jonathan Stewart,RB,4,CAR,TB,10,50,5,0,0,0,0,0,1,0,5.00,2015
49,Lamar Miller,RB,4,MIA,NYJ,7,26,4,0,2,1,10,0,0,0,4.60,2015
50,Anthony Dixon,RB,4,BUF,NYG,0,0,0,0,3,2,20,0,0,0,4.00,2015
