Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Martellus Bennett,TE,4,CHI,OAK,13,11,85,83,1,24,6,8,0,0,0,1,0,25.30,2015
2,Coby Fleener,TE,4,IND,JAX,12,9,75,83,1,28,7,9,0,0,0,0,0,23.30,2015
3,Charles Clay,TE,4,BUF,NYG,13,9,69,111,0,27,9,12,0,0,0,0,0,23.10,2015
4,Gary Barnidge,TE,4,CLE,LAC,6,6,100,75,1,27,13,13,0,0,0,0,0,19.50,2015
5,Richard Rodgers,TE,4,GB,SF,6,5,83,45,1,12,8,9,0,0,0,0,0,15.50,2015
6,Ladarius Green,TE,4,LAC,CLE,6,4,67,53,1,19,9,13,0,0,0,0,0,15.30,2015
7,Ed Dickson,TE,4,CAR,TB,2,1,50,11,0,11,6,11,0,0,2,0,0,14.10,2015
8,CJ Fiedorowicz,TE,4,HOU,ATL,3,3,100,28,1,19,9,9,0,0,0,1,1,10.80,2015
9,Tyler Eifert,TE,4,CIN,KC,4,3,75,69,0,30,17,23,0,0,0,0,0,9.90,2015
10,Jason Witten,TE,4,DAL,NO,6,4,67,57,0,28,10,14,0,0,0,0,0,9.70,2015
11,Jake Stoneburner,TE,4,MIA,NYJ,2,2,100,16,1,8,8,8,0,0,0,0,0,9.60,2015
12,Josh Hill,TE,4,NO,DAL,2,2,100,11,1,8,6,6,0,0,0,0,0,9.10,2015
13,Marcedes Lewis,TE,4,JAX,IND,8,5,63,40,0,13,5,8,0,0,0,0,0,9.00,2015
14,Owen Daniels,TE,4,DEN,MIN,5,2,40,9,1,8,2,5,0,0,0,0,0,8.90,2015
15,Travis Kelce,TE,4,KC,CIN,7,5,71,49,0,14,7,10,0,0,0,1,1,8.90,2015
16,Larry Donnell,TE,4,NYG,BUF,7,5,71,38,0,16,5,8,0,0,0,0,0,8.80,2015
17,Brent Celek,TE,4,PHI,WAS,2,1,50,10,1,10,5,10,0,0,0,0,0,8.00,2015
18,Jordan Reed,TE,4,WAS,PHI,8,5,63,37,0,15,5,7,0,0,0,1,1,7.70,2015
19,John Phillips,TE,4,LAC,CLE,2,1,50,1,1,1,1,1,0,0,0,0,0,7.10,2015
20,Clay Harbor,TE,4,JAX,IND,6,4,67,31,0,21,5,8,0,0,0,0,0,7.10,2015
21,Jimmy Graham,TE,4,SEA,DET,5,4,80,29,0,13,6,7,0,0,0,0,0,6.90,2015
22,Benjamin Watson,TE,4,NO,DAL,3,3,100,30,0,21,10,10,0,0,0,0,0,6.00,2015
23,Garrett Celek,TE,4,SF,GB,5,3,60,26,0,13,5,9,0,0,0,0,0,5.60,2015
24,Jared Cook,TE,4,LAR,ARI,6,3,50,22,0,12,4,7,0,0,0,0,0,5.20,2015
25,Greg Olsen,TE,4,CAR,TB,6,2,33,28,0,19,5,14,0,0,0,0,0,4.80,2015
26,Eric Ebron,TE,4,DET,SEA,3,2,67,22,0,19,7,11,0,0,0,0,0,4.20,2015
27,Nick Boyle,TE,4,BAL,PIT,4,3,75,12,0,8,3,4,0,0,0,0,0,4.20,2015
28,Jordan Cameron,TE,4,MIA,NYJ,9,2,22,19,0,11,2,10,0,0,0,0,0,3.90,2015
29,Derek Carrier,TE,4,WAS,PHI,2,2,100,18,0,15,9,9,0,0,0,0,0,3.80,2015
30,Maxx Williams,TE,4,BAL,PIT,4,2,50,17,0,10,4,9,0,0,0,0,0,3.70,2015
31,Tim Wright,TE,4,DET,SEA,2,1,50,26,0,26,13,26,0,0,0,0,0,3.60,2015
32,Luke Willson,TE,4,SEA,DET,3,2,67,15,0,9,5,8,0,0,0,0,0,3.50,2015
33,Lee Smith,TE,4,OAK,CHI,2,2,100,14,0,9,7,7,0,0,0,0,0,3.40,2015
34,Mychal Rivera,TE,4,OAK,CHI,3,2,67,12,0,8,4,6,0,0,0,0,0,3.20,2015
35,Zach Ertz,TE,4,PHI,WAS,3,2,67,11,0,7,4,6,0,0,0,0,0,3.10,2015
36,Darren Fells,TE,4,ARI,LAR,1,1,100,17,0,17,17,17,0,0,0,0,0,2.70,2015
