Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
18,Ted Ginn,WR,4,CAR,TB,3,2,67,18,2,12,6,9,0,0,0,0,0,15.80,2015
19,John Brown,WR,4,ARI,LAR,10,7,70,75,0,14,8,11,1,13,0,0,0,15.80,2015
20,Riley Cooper,WR,4,PHI,WAS,3,2,67,72,1,62,24,36,0,0,0,0,0,15.20,2015
21,AJ Green,WR,4,CIN,KC,10,7,70,82,0,36,8,12,0,0,0,0,0,15.20,2015
22,Amari Cooper,WR,4,OAK,CHI,9,4,44,49,1,26,5,12,0,0,0,0,0,14.90,2015
23,Willie Snead,WR,4,NO,DAL,6,6,100,89,0,20,15,15,0,0,0,0,0,14.90,2015
24,James Jones,WR,4,GB,SF,6,5,83,98,0,38,16,20,0,0,0,0,0,14.80,2015
25,Stefon Diggs,WR,4,MIN,DEN,10,6,60,87,0,25,9,15,0,0,0,2,0,14.70,2015
26,Eric Decker,WR,4,NYJ,MIA,5,4,80,46,1,26,9,12,0,0,0,0,0,14.60,2015
27,Marquess Wilson,WR,4,CHI,OAK,9,6,67,80,0,35,9,13,0,0,0,0,0,14.00,2015
28,Terrance Williams,WR,4,DAL,NO,10,3,30,49,1,24,5,16,0,0,0,0,0,13.90,2015
29,Travis Benjamin,WR,4,CLE,LAC,10,6,60,79,0,18,8,13,0,0,0,0,0,13.90,2015
30,TY Hilton,WR,4,IND,JAX,13,7,54,67,0,17,5,10,0,0,0,0,0,13.70,2015
31,Donte Moncrief,WR,4,IND,JAX,9,6,67,75,0,21,8,13,0,0,0,0,0,13.50,2015
32,Jamison Crowder,WR,4,WAS,PHI,12,7,58,65,0,22,5,9,0,0,0,0,0,13.50,2015
33,Miles Austin,WR,4,PHI,WAS,3,2,67,51,1,39,17,26,0,0,0,0,0,13.10,2015
34,Darrius Heyward-Bey,WR,4,PIT,BAL,5,4,80,31,1,12,6,8,0,0,0,0,0,13.10,2015
35,Michael Crabtree,WR,4,OAK,CHI,6,5,83,80,0,25,13,16,0,0,0,0,0,13.00,2015
36,Adam Thielen,WR,4,MIN,DEN,8,6,75,70,0,18,9,12,0,0,0,0,0,13.00,2015
37,Doug Baldwin,WR,4,SEA,DET,4,3,75,36,1,24,9,12,0,0,0,0,0,12.60,2015
38,Brandon Tate,WR,4,CIN,KC,1,1,100,55,1,55,55,55,0,0,0,0,0,12.50,2015
39,Mohamed Sanu,WR,4,CIN,KC,6,4,67,84,0,52,14,21,0,0,0,0,0,12.40,2015
40,Cole Beasley,WR,4,DAL,NO,6,6,100,62,0,19,10,10,0,0,0,0,0,12.20,2015
41,Rueben Randle,WR,4,NYG,BUF,6,3,50,31,1,22,5,10,0,0,0,0,0,12.10,2015
42,Allen Robinson,WR,4,JAX,IND,12,4,33,80,0,48,7,20,0,0,0,0,0,12.00,2015
43,Dontrelle Inman,WR,4,LAC,CLE,5,3,60,88,0,68,18,29,0,0,0,0,0,11.80,2015
44,Calvin Johnson,WR,4,DET,SEA,11,7,64,56,0,15,5,8,0,0,0,1,1,11.60,2015
45,Stedman Bailey,WR,4,LAR,ARI,3,2,67,30,1,18,10,15,0,0,0,0,0,11.00,2015
46,Jarvis Landry,WR,4,MIA,NYJ,12,4,33,40,0,20,3,10,2,29,0,0,0,10.90,2015
47,Michael Floyd,WR,4,ARI,LAR,7,5,71,59,0,22,8,12,0,0,0,0,0,10.90,2015
48,Michael Campanaro,WR,4,BAL,PIT,2,2,100,16,0,9,8,8,1,9,1,0,0,10.50,2015
49,Jermaine Kearse,WR,4,SEA,DET,2,2,100,84,0,50,42,42,0,0,0,0,0,10.40,2015
50,Emmanuel Sanders,WR,4,DEN,MIN,6,3,50,68,0,43,11,23,0,0,0,0,0,9.80,2015
